name,a3_gate_mode,trigger_threshold,target_conf_threshold,min_score_margin,min_gain_rsrp_db,cooldown_s,anti_ping_pong_window_s,consecutive_confirmation_steps,model_name,segment_count,positive_segment_count,skipped_positive_events_due_to_no_context,handover_count,successful_handover_count,unnecessary_handover_count,missed_useful_handover_count,ping_pong_count,ping_pong_rate,mean_dwell_time_s,early_prediction_rate,end_to_end_decision_success_rate,decision_success_precision,trigger_precision,trigger_recall,trigger_f1,mean_handover_count_per_ue,std_handover_count_per_ue,lead_time_bins,selection_score,stage
mlp_conservative_stage1_270,off,0.85,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6177,6682,2393,1984,0.32119151691759756,12.62043891496135,0.7187864644107351,0.7207701283547258,0.7178384660081348,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09361185144944,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002752145054233447}, '0.2-0.5s': {'count': 505, 'rate_over_successful': 0.08175489719928768}, '0.5-1.0s': {'count': 2389, 'rate_over_successful': 0.3867573255625708}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5287356321839081}}",1.7026234636170607,stage1
mlp_conservative_stage2_01_01,off,0.85,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6177,6682,2393,1984,0.32119151691759756,12.62043891496135,0.7187864644107351,0.7207701283547258,0.7178384660081348,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09361185144944,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002752145054233447}, '0.2-0.5s': {'count': 505, 'rate_over_successful': 0.08175489719928768}, '0.5-1.0s': {'count': 2389, 'rate_over_successful': 0.3867573255625708}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5287356321839081}}",1.7026234636170607,stage2
mlp_conservative_stage2_03_01,off,0.85,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6177,6682,2393,1984,0.32119151691759756,12.62043891496135,0.7187864644107351,0.7207701283547258,0.7178384660081348,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09361185144944,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002752145054233447}, '0.2-0.5s': {'count': 505, 'rate_over_successful': 0.08175489719928768}, '0.5-1.0s': {'count': 2389, 'rate_over_successful': 0.3867573255625708}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5287356321839081}}",1.7026234636170607,stage2
mlp_conservative_stage2_01_05,off,0.85,0.7,0.0,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8604,6177,6681,2393,1984,0.32119151691759756,12.620471295114665,0.7186697782963827,0.7207701283547258,0.7179218967921897,0.99302649930265,0.9969661610268378,0.9949924304180738,71.7,38.09190640192918,"{'0-0.2s': {'count': 18, 'rate_over_successful': 0.0029140359397765905}, '0.2-0.5s': {'count': 504, 'rate_over_successful': 0.08159300631374454}, '0.5-1.0s': {'count': 2392, 'rate_over_successful': 0.3872429982192003}, '1.0+s': {'count': 3263, 'rate_over_successful': 0.5282499595272786}}",1.7025083137474877,stage2
mlp_conservative_stage2_03_05,off,0.85,0.7,0.1,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8604,6177,6681,2393,1984,0.32119151691759756,12.620471295114665,0.7186697782963827,0.7207701283547258,0.7179218967921897,0.99302649930265,0.9969661610268378,0.9949924304180738,71.7,38.09190640192918,"{'0-0.2s': {'count': 18, 'rate_over_successful': 0.0029140359397765905}, '0.2-0.5s': {'count': 504, 'rate_over_successful': 0.08159300631374454}, '0.5-1.0s': {'count': 2392, 'rate_over_successful': 0.3872429982192003}, '1.0+s': {'count': 3263, 'rate_over_successful': 0.5282499595272786}}",1.7025083137474877,stage2
mlp_conservative_stage2_02_05,off,0.85,0.7,0.05,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8604,6177,6681,2393,1984,0.32119151691759756,12.620471295114665,0.7186697782963827,0.7207701283547258,0.7179218967921897,0.99302649930265,0.9969661610268378,0.9949924304180738,71.7,38.09190640192918,"{'0-0.2s': {'count': 18, 'rate_over_successful': 0.0029140359397765905}, '0.2-0.5s': {'count': 504, 'rate_over_successful': 0.08159300631374454}, '0.5-1.0s': {'count': 2392, 'rate_over_successful': 0.3872429982192003}, '1.0+s': {'count': 3263, 'rate_over_successful': 0.5282499595272786}}",1.7025083137474877,stage2
mlp_conservative_stage1_219,off,0.7,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage1
mlp_conservative_stage2_06_01,off,0.7,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage2
mlp_conservative_stage1_222,off,0.7,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage1
mlp_conservative_stage1_225,off,0.7,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage1
mlp_conservative_stage2_05_01,off,0.7,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage2
mlp_conservative_stage2_04_01,off,0.7,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6148,6694,2422,1977,0.3215679895901106,12.541901288148095,0.7155192532088681,0.7173862310385064,0.7143853125726237,0.9930281199163374,0.9971995332555426,0.9951094550535631,71.71666666666667,38.10165861073359,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002602472348731295}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2362, 'rate_over_successful': 0.38418998048145736}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5333441769681198}}",1.682626567167353,stage2
mlp_conservative_stage2_04_05,off,0.7,0.7,0.0,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6148,6693,2422,1977,0.3215679895901106,12.541933821037984,0.7154025670945158,0.7173862310385064,0.7144683323649041,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09995534409748,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.0027651268705270004}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2364, 'rate_over_successful': 0.3845152895250488}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5328562134027326}}",1.6825113145498367,stage2
mlp_conservative_stage2_05_05,off,0.7,0.7,0.05,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6148,6693,2422,1977,0.3215679895901106,12.541933821037984,0.7154025670945158,0.7173862310385064,0.7144683323649041,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09995534409748,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.0027651268705270004}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2364, 'rate_over_successful': 0.3845152895250488}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5328562134027326}}",1.6825113145498367,stage2
mlp_conservative_stage2_06_05,off,0.7,0.7,0.1,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8605,6148,6693,2422,1977,0.3215679895901106,12.541933821037984,0.7154025670945158,0.7173862310385064,0.7144683323649041,0.9930273097036607,0.9970828471411902,0.9950509461426492,71.70833333333333,38.09995534409748,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.0027651268705270004}, '0.2-0.5s': {'count': 491, 'rate_over_successful': 0.07986337020169161}, '0.5-1.0s': {'count': 2364, 'rate_over_successful': 0.3845152895250488}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5328562134027326}}",1.6825113145498367,stage2
mlp_conservative_stage1_174,off,0.65,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage1
mlp_conservative_stage2_09_01,off,0.65,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage2
mlp_conservative_stage2_08_01,off,0.65,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage2
mlp_conservative_stage1_177,off,0.65,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage1
mlp_conservative_stage1_180,off,0.65,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage1
mlp_conservative_stage2_07_01,off,0.65,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6143,6696,2427,1977,0.32182972489011885,12.54781199660108,0.7149358226371062,0.7168028004667445,0.7137213895666318,0.9929127454397584,0.9971995332555426,0.995051522384584,71.725,38.08892282103376,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.00260459059091649}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2359, 'rate_over_successful': 0.38401432524825}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5337782842259482}}",1.6784594224831433,stage2
mlp_conservative_stage2_08_05,off,0.65,0.7,0.05,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6143,6695,2427,1977,0.32182972489011885,12.547844555970611,0.7148191365227538,0.7168028004667445,0.7138043225656518,0.992911921914943,0.9970828471411902,0.9949930135072194,71.71666666666667,38.0872208081515,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002767377502848771}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2361, 'rate_over_successful': 0.3843398990721146}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5332899234901514}}",1.6783441481673111,stage2
mlp_conservative_stage2_09_05,off,0.65,0.7,0.1,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6143,6695,2427,1977,0.32182972489011885,12.547844555970611,0.7148191365227538,0.7168028004667445,0.7138043225656518,0.992911921914943,0.9970828471411902,0.9949930135072194,71.71666666666667,38.0872208081515,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002767377502848771}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2361, 'rate_over_successful': 0.3843398990721146}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5332899234901514}}",1.6783441481673111,stage2
mlp_conservative_stage2_07_05,off,0.65,0.7,0.0,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8606,6143,6695,2427,1977,0.32182972489011885,12.547844555970611,0.7148191365227538,0.7168028004667445,0.7138043225656518,0.992911921914943,0.9970828471411902,0.9949930135072194,71.71666666666667,38.0872208081515,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.002767377502848771}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07960279993488524}, '0.5-1.0s': {'count': 2361, 'rate_over_successful': 0.3843398990721146}, '1.0+s': {'count': 3276, 'rate_over_successful': 0.5332899234901514}}",1.6783441481673111,stage2
mlp_conservative_stage2_10_01,off,0.6,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6136,6698,2434,1975,0.321870925684485,12.558899791816534,0.7141190198366394,0.7159859976662777,0.7128252788104089,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002607561929595828}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07953063885267275}, '0.5-1.0s': {'count': 2354, 'rate_over_successful': 0.3836375488917862}, '1.0+s': {'count': 3278, 'rate_over_successful': 0.5342242503259452}}",1.6738166660893834,stage2
mlp_conservative_stage1_135,off,0.6,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6136,6698,2434,1975,0.321870925684485,12.558899791816534,0.7141190198366394,0.7159859976662777,0.7128252788104089,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002607561929595828}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07953063885267275}, '0.5-1.0s': {'count': 2354, 'rate_over_successful': 0.3836375488917862}, '1.0+s': {'count': 3278, 'rate_over_successful': 0.5342242503259452}}",1.6738166660893834,stage1
mlp_conservative_stage1_129,off,0.6,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6136,6698,2434,1975,0.321870925684485,12.558899791816534,0.7141190198366394,0.7159859976662777,0.7128252788104089,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002607561929595828}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07953063885267275}, '0.5-1.0s': {'count': 2354, 'rate_over_successful': 0.3836375488917862}, '1.0+s': {'count': 3278, 'rate_over_successful': 0.5342242503259452}}",1.6738166660893834,stage1
mlp_conservative_stage1_132,off,0.6,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6136,6698,2434,1975,0.321870925684485,12.558899791816534,0.7141190198366394,0.7159859976662777,0.7128252788104089,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002607561929595828}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07953063885267275}, '0.5-1.0s': {'count': 2354, 'rate_over_successful': 0.3836375488917862}, '1.0+s': {'count': 3278, 'rate_over_successful': 0.5342242503259452}}",1.6738166660893834,stage1
mlp_conservative_stage2_10_05,off,0.6,0.7,0.0,1.0,0.5,0.0,1,mlp_conservative_k3,8690,8570,0,8607,6136,6697,2434,1975,0.321870925684485,12.558932388330065,0.714002333722287,0.7159859976662777,0.7129080980597189,0.9927965609387708,0.9970828471411902,0.9949350876171625,71.725,38.08126453170027,"{'0-0.2s': {'count': 17, 'rate_over_successful': 0.0027705345501955673}, '0.2-0.5s': {'count': 489, 'rate_over_successful': 0.07969361147327249}, '0.5-1.0s': {'count': 2355, 'rate_over_successful': 0.3838005215123859}, '1.0+s': {'count': 3275, 'rate_over_successful': 0.5337353324641461}}",1.6737013633361242,stage2
mlp_conservative_stage1_087,off,0.55,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6131,6699,2439,1972,0.3216441037351166,12.55716246888564,0.7135355892648775,0.7154025670945158,0.7122444237918215,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.0026096884684390803}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07959549828739194}, '0.5-1.0s': {'count': 2350, 'rate_over_successful': 0.38329799380198987}, '1.0+s': {'count': 3277, 'rate_over_successful': 0.5344968194421791}}",1.6714275936407803,stage1
mlp_conservative_stage1_090,off,0.55,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6131,6699,2439,1972,0.3216441037351166,12.55716246888564,0.7135355892648775,0.7154025670945158,0.7122444237918215,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.0026096884684390803}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07959549828739194}, '0.5-1.0s': {'count': 2350, 'rate_over_successful': 0.38329799380198987}, '1.0+s': {'count': 3277, 'rate_over_successful': 0.5344968194421791}}",1.6714275936407803,stage1
mlp_conservative_stage1_084,off,0.55,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6131,6699,2439,1972,0.3216441037351166,12.55716246888564,0.7135355892648775,0.7154025670945158,0.7122444237918215,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.0026096884684390803}, '0.2-0.5s': {'count': 488, 'rate_over_successful': 0.07959549828739194}, '0.5-1.0s': {'count': 2350, 'rate_over_successful': 0.38329799380198987}, '1.0+s': {'count': 3277, 'rate_over_successful': 0.5344968194421791}}",1.6714275936407803,stage1
mlp_conservative_stage1_042,off,0.5,0.7,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6126,6702,2444,1970,0.32158015017956254,12.540607752556355,0.7129521586931156,0.7148191365227538,0.7116635687732342,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002611818478615736}, '0.2-0.5s': {'count': 487, 'rate_over_successful': 0.07949722494286647}, '0.5-1.0s': {'count': 2348, 'rate_over_successful': 0.3832843617368593}, '1.0+s': {'count': 3275, 'rate_over_successful': 0.5346065948416585}}",1.6682904240554621,stage1
mlp_conservative_stage1_045,off,0.5,0.7,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6126,6702,2444,1970,0.32158015017956254,12.540607752556355,0.7129521586931156,0.7148191365227538,0.7116635687732342,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002611818478615736}, '0.2-0.5s': {'count': 487, 'rate_over_successful': 0.07949722494286647}, '0.5-1.0s': {'count': 2348, 'rate_over_successful': 0.3832843617368593}, '1.0+s': {'count': 3275, 'rate_over_successful': 0.5346065948416585}}",1.6682904240554621,stage1
mlp_conservative_stage1_039,off,0.5,0.7,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8608,6126,6702,2444,1970,0.32158015017956254,12.540607752556355,0.7129521586931156,0.7148191365227538,0.7116635687732342,0.9927973977695167,0.9971995332555426,0.9949935964605892,71.73333333333333,38.08296498727774,"{'0-0.2s': {'count': 16, 'rate_over_successful': 0.002611818478615736}, '0.2-0.5s': {'count': 487, 'rate_over_successful': 0.07949722494286647}, '0.5-1.0s': {'count': 2348, 'rate_over_successful': 0.3832843617368593}, '1.0+s': {'count': 3275, 'rate_over_successful': 0.5346065948416585}}",1.6682904240554621,stage1
mlp_conservative_stage1_261,off,0.85,0.65,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6113,6710,2457,1966,0.32160968427940456,12.649067782407966,0.7121353558926488,0.7133022170361727,0.7092470124144332,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.0016358580075249468}, '0.2-0.5s': {'count': 436, 'rate_over_successful': 0.07132340912808768}, '0.5-1.0s': {'count': 2401, 'rate_over_successful': 0.39276950760673973}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5342712252576476}}",1.6606226574262661,stage1
mlp_conservative_stage1_255,off,0.85,0.65,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6113,6710,2457,1966,0.32160968427940456,12.649067782407966,0.7121353558926488,0.7133022170361727,0.7092470124144332,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.0016358580075249468}, '0.2-0.5s': {'count': 436, 'rate_over_successful': 0.07132340912808768}, '0.5-1.0s': {'count': 2401, 'rate_over_successful': 0.39276950760673973}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5342712252576476}}",1.6606226574262661,stage1
mlp_conservative_stage1_258,off,0.85,0.65,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6113,6710,2457,1966,0.32160968427940456,12.649067782407966,0.7121353558926488,0.7133022170361727,0.7092470124144332,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.0016358580075249468}, '0.2-0.5s': {'count': 436, 'rate_over_successful': 0.07132340912808768}, '0.5-1.0s': {'count': 2401, 'rate_over_successful': 0.39276950760673973}, '1.0+s': {'count': 3266, 'rate_over_successful': 0.5342712252576476}}",1.6606226574262661,stage1
mlp_conservative_stage1_210,off,0.7,0.65,0.0,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6083,6722,2487,1958,0.321880650994575,12.570098517247962,0.7086347724620771,0.7098016336056009,0.7057663302007193,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.001643925694558606}, '0.2-0.5s': {'count': 420, 'rate_over_successful': 0.06904487917146145}, '0.5-1.0s': {'count': 2374, 'rate_over_successful': 0.39026795988821306}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5390432352457669}}",1.6401605470098344,stage1
mlp_conservative_stage1_213,off,0.7,0.65,0.05,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6083,6722,2487,1958,0.321880650994575,12.570098517247962,0.7086347724620771,0.7098016336056009,0.7057663302007193,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.001643925694558606}, '0.2-0.5s': {'count': 420, 'rate_over_successful': 0.06904487917146145}, '0.5-1.0s': {'count': 2374, 'rate_over_successful': 0.39026795988821306}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5390432352457669}}",1.6401605470098344,stage1
mlp_conservative_stage1_216,off,0.7,0.65,0.1,1.0,0.0,0.0,1,mlp_conservative_k3,8690,8570,0,8619,6083,6722,2487,1958,0.321880650994575,12.570098517247962,0.7086347724620771,0.7098016336056009,0.7057663302007193,0.9930386355725722,0.9987164527421237,0.9958694513933329,71.825,38.17670810411325,"{'0-0.2s': {'count': 10, 'rate_over_successful': 0.001643925694558606}, '0.2-0.5s': {'count': 420, 'rate_over_successful': 0.06904487917146145}, '0.5-1.0s': {'count': 2374, 'rate_over_successful': 0.39026795988821306}, '1.0+s': {'count': 3279, 'rate_over_successful': 0.5390432352457669}}",1.6401605470098344,stage1
